#SampleID,SampleType,Population,Subpopulation,Year,Month,Day,Name,Group,Subgroup,Type_CE,Stage,Visit,VisitLF,ScoreFaeces,Treatment,CIBDAI_1,CIBDAI_2,SignsDurationMonths,Localisation,StudyDurationWeeks,ConcurrentDiseases,LaboratoryFindings,Breed,Diet,AgeDays,Sex,NeuteringStatus,Run,Description,Sample_or_Control
sa523,Colon_Biopsy,NA,Intestine,2015,3,22,Bonnie,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,NA,Z_D_Hills_Sensitivity_Hypoallergenic,6,0,7,Mixed,17,None,WNL,GSD,Z_D_Hills_Sensitivity_Hypoallergenic,420,Female,Yes,2,BonnieC V1_Rep1_FVASLMML827,True Sample
sa435,Cytology_Brush,NA,Intestine,2015,3,22,Bonnie,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,NA,Z_D_Hills_Sensitivity_Hypoallergenic,6,0,7,Mixed,17,None,WNL,GSD,Z_D_Hills_Sensitivity_Hypoallergenic,420,Female,Yes,2,BonnieCB V1_Rep1_FVASLMML829,True Sample
sa622,Cytology_Brush,NA,Intestine,2015,7,22,Bonnie,ChronicEnteropathy,New_Study,Food_Responsive,Remission,4,Last,NA,Z_D_Hills_Sensitivity_Hypoallergenic,6,0,7,Mixed,17,None,WNL,GSD,Z_D_Hills_Sensitivity_Hypoallergenic,420,Female,Yes,2,BonnieCB V2_Rep1_FVASLMML831,True Sample
sa6,Small_Intestine_Biopsy,NA,Intestine,2015,3,22,Bonnie,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,NA,Z_D_Hills_Sensitivity_Hypoallergenic,6,0,7,Mixed,17,None,WNL,GSD,Z_D_Hills_Sensitivity_Hypoallergenic,420,Female,Yes,2,BonnieSI V1_Rep1_FVASLMML833,True Sample
sa85,Small_Intestine_Biopsy,NA,Intestine,2015,7,22,Bonnie,ChronicEnteropathy,New_Study,Food_Responsive,Remission,4,Last,NA,Z_D_Hills_Sensitivity_Hypoallergenic,6,0,7,Mixed,17,None,WNL,GSD,Z_D_Hills_Sensitivity_Hypoallergenic,420,Female,Yes,2,BonnieSI V2_Rep1_FVASLMML835,True Sample
sa135,Ileum,NA,Intestine,2015,7,22,Bonnie,ChronicEnteropathy,New_Study,Food_Responsive,Remission,4,Last,NA,Z_D_Hills_Sensitivity_Hypoallergenic,6,0,7,Mixed,17,None,WNL,GSD,Z_D_Hills_Sensitivity_Hypoallergenic,420,Female,Yes,2,BonnieI V2_Rep1_FVASLMML837,True Sample
sa290,Colon_Biopsy,NA,Intestine,2015,7,22,Bonnie,ChronicEnteropathy,New_Study,Food_Responsive,Remission,4,Last,NA,Z_D_Hills_Sensitivity_Hypoallergenic,6,0,7,Mixed,17,None,WNL,GSD,Z_D_Hills_Sensitivity_Hypoallergenic,420,Female,Yes,2,BonnieC V2_Rep1_FVASLMML839,True Sample
sa257,Faeces,Total_Bacteria_IgA,IgA,2010,9,13,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU General Presort IgA V1_Rep1_FVASLMML841,True Sample
sa515,Water_presort,Water_presort_IgA,IgA,2010,9,13,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU presort IgA V1_Rep1_FVASLMML843,Control Sample
sa602,Faeces,IgA+,IgA,2010,9,13,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU IgA+ V1_Rep1_FVASLMML845,True Sample
sa394,Faeces,IgA-,IgA,2010,9,13,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU IgA- V1_Rep1_FVASLMML847,True Sample
sa694,Faeces,Total_Bacteria_IgA,IgA,2010,11,2,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU General Presort IgA V2_Rep1_FVASLMML849,True Sample
sa65,Water_presort,Water_presort_IgA,IgA,2010,11,2,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU presort IgA V2_Rep1_FVASLMML851,Control Sample
sa699,Faeces,IgA+,IgA,2010,11,2,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU IgA+ V2_Rep1_FVASLMML853,True Sample
sa120,Faeces,IgA-,IgA,2010,11,2,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU IgA- V2_Rep1_FVASLMML855,True Sample
sa576,Faeces,Total_Bacteria_IgG,IgG,2010,9,13,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU General Presort IgG V1_Rep1_FVASLMML857,True Sample
sa174,Water_presort,Water_presort_IgG,IgG,2010,9,13,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU presort IgG V1_Rep1_FVASLMML859,Control Sample
sa97,Faeces,IgG+,IgG,2010,9,13,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU IgG+ V1_Rep1_FVASLMML861,True Sample
sa379,Faeces,IgG-,IgG,2010,9,13,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU IgG- V1_Rep1_FVASLMML863,True Sample
sa182,Colon_Biopsy,NA,Intestine,2010,11,2,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,NA,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,MakoC V2_Rep1_FVASLMML865,True Sample
sa347,Small_Intestine_Biopsy,NA,Intestine,2010,11,2,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,NA,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,MakoSI V2_Rep1_FVASLMML867,True Sample
sa218,Mock_community,NA,NA,NA,NA,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Positive_mock community_Rep1_FVASLMML869,True Sample
sa536,Interun_control,NA,NA,NA,NA,NA,Interun_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Interun control_Rep1_FVASLMML871,True Sample
sa304,Faeces,Total_Bacteria_IgG,IgG,2010,11,2,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU General Presort IgG V2_Rep1_FVASLMML873,True Sample
sa142,Water_presort,Water_presort_IgG,IgG,2010,11,2,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU presort IgG V2_Rep1_FVASLMML875,Control Sample
sa585,Faeces,IgG+,IgG,2010,11,2,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU IgG+ V2_Rep1_FVASLMML877,True Sample
sa204,Faeces,IgG-,IgG,2010,11,2,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,Unknown,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,Mako PDU IgG- V2_Rep1_FVASLMML879,True Sample
sa395,Small_Intestine_Biopsy,NA,Intestine,2010,9,13,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,NA,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,MakoSI V1_Rep1_FVASLMML881,True Sample
sa15,Colon_Biopsy,NA,Intestine,2010,9,13,Mako PDU,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,NA,Sensitivity,3,0,2,Mixed,7,None,Mild_hyperglycemia_mild_ panhypoproteinemia_hypoglobulinemia,GSD,Sensitivity,420,Male,No,2,MakoC V1_Rep1_FVASLMML883,True Sample
sa269,Faeces,Total_Bacteria_IgA,IgA,2104,10,28,Sophie,Healthy,NA,NA,Active,1,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie Presort General IgA V1_Rep1_FVASLMML885,True Sample
sa22,Water_presort,Water_presort_IgA,IgA,2104,10,28,Sophie,Healthy,NA,NA,Active,1,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie presort IgA V1_Rep1_FVASLMML887,Control Sample
sa4,Faeces,IgA+,IgA,2104,10,28,Sophie,Healthy,NA,NA,Active,1,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie IgA+ V1_Rep1_FVASLMML889,True Sample
sa244,Faeces,IgA-,IgA,2104,10,28,Sophie,Healthy,NA,NA,Active,1,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie IgA- V1_Rep1_FVASLMML891,True Sample
sa402,Faeces,Total_Bacteria_IgA,IgA,2014,11,30,Sophie,Healthy,NA,NA,Remission,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie Presort General IgA V2_Rep1_FVASLMML893,True Sample
sa305,Water_presort,Water_presort_IgA,IgA,2014,11,30,Sophie,Healthy,NA,NA,Remission,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie presort IgA V2_Rep1_FVASLMML895,Control Sample
sa5,Faeces,IgA+,IgA,2014,11,30,Sophie,Healthy,NA,NA,Remission,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie IgA+ V2_Rep1_FVASLMML897,True Sample
sa530,Faeces,IgA-,IgA,2014,11,30,Sophie,Healthy,NA,NA,Remission,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie IgA- V2_Rep1_FVASLMML899,True Sample
sa141,Faeces,Total_Bacteria_IgG,IgG,2104,10,28,Sophie,Healthy,NA,NA,Active,1,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie Presort General IgG V1_Rep1_FVASLMML901,True Sample
sa49,Water_presort,Water_presort_IgG,IgG,2104,10,28,Sophie,Healthy,NA,NA,Active,1,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie presort IgG V1_Rep1_FVASLMML903,Control Sample
sa580,Faeces,IgG+,IgG,2104,10,28,Sophie,Healthy,NA,NA,Active,1,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie IgG+ V1_Rep1_FVASLMML905,True Sample
sa695,Faeces,IgG-,IgG,2104,10,28,Sophie,Healthy,NA,NA,Active,1,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie IgG- V1_Rep1_FVASLMML907,True Sample
sa698,Faeces,Total_Bacteria_IgG,IgG,2014,11,30,Sophie,Healthy,NA,NA,Remission,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie Presort General IgG V2_Rep1_FVASLMML909,True Sample
sa12,Water_presort,Water_presort_IgG,IgG,2014,11,30,Sophie,Healthy,NA,NA,Remission,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie presort IgG V2_Rep1_FVASLMML911,Control Sample
sa599,Faeces,IgG+,IgG,2014,11,30,Sophie,Healthy,NA,NA,Remission,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie IgG+ V2_Rep1_FVASLMML913,True Sample
sa62,Faeces,IgG-,IgG,2014,11,30,Sophie,Healthy,NA,NA,Remission,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,T_D_Hills,1642,Female,Yes,2,Sophie IgA- V2_Rep1_FVASLMML915,True Sample
sa380,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WATER WEHI_Rep1_FVASLMML917,Control Sample
sa464,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WATER WEHI_Rep1_FVASLMML919,Control Sample
sa255,Faeces,Total_Bacteria_IgA,IgA,2014,10,3,Munstar,Healthy,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar Presort General IgA V1_Rep1_FVASLMML921,True Sample
sa462,Water_presort,Water_presort_IgA,IgA,2014,10,3,Munstar,Healthy,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar presort IgA V1_Rep1_FVASLMML923,Control Sample
sa522,Faeces,IgA+,IgA,2014,10,3,Munstar,Healthy,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar IgA+ V1_Rep1_FVASLMML925,True Sample
sa310,Faeces,IgA-,IgA,2014,10,3,Munstar,Healthy,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar IgA- V1_Rep1_FVASLMML927,True Sample
sa221,Faeces,Total_Bacteria_IgA,IgA,2014,11,14,Munstar,Healthy,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar Presort General IgA V2_Rep1_FVASLMML929,True Sample
sa241,Water_presort,Water_presort_IgA,IgA,2014,11,14,Munstar,Healthy,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar presort IgA V2_Rep1_FVASLMML931,Control Sample
sa274,Faeces,IgA+,IgA,2014,11,14,Munstar,Healthy,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar IgA+ V2_Rep1_FVASLMML933,True Sample
sa634,Faeces,IgA-,IgA,2014,11,14,Munstar,Healthy,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar IgA- V2_Rep1_FVASLMML935,True Sample
sa476,Faeces,Total_Bacteria_IgA,IgA,2015,8,12,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie General Presort IgA V1_Rep1_FVASLMML937,True Sample
sa544,Water_presort,Water_presort_IgA,IgA,2015,8,12,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie presort IgA V1_Rep1_FVASLMML939,Control Sample
sa259,Faeces,IgA+,IgA,2015,8,12,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie IgA+ V1_Rep1_FVASLMML941,True Sample
sa371,Faeces,IgA-,IgA,2015,8,12,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie IgA- V1_Rep1_FVASLMML943,True Sample
sa36,Faeces,Total_Bacteria_IgG,IgG,2014,10,3,Munstar,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar Presort General IgG V1_Rep1_FVASLMML945,True Sample
sa477,Water_presort,Water_presort_IgG,IgG,2014,10,3,Munstar,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar presort IgG V1_Rep1_FVASLMML947,Control Sample
sa673,Faeces,IgG+,IgG,2014,10,3,Munstar,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar IgG+ V1_Rep1_FVASLMML949,True Sample
sa460,Faeces,IgG-,IgG,2014,10,3,Munstar,Healthy,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar IgG- V1_Rep1_FVASLMML951,True Sample
sa127,Faeces,Total_Bacteria_IgG,IgG,2014,11,14,Munstar,Healthy,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar Presort General IgG V2_Rep1_FVASLMML953,True Sample
sa13,Water_presort,Water_presort_IgG,IgG,2014,11,14,Munstar,Healthy,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar presort IgG V2_Rep1_FVASLMML955,Control Sample
sa690,Faeces,IgG+,IgG,2014,11,14,Munstar,Healthy,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar IgG+ V2_Rep1_FVASLMML957,True Sample
sa651,Faeces,IgG-,IgG,2014,11,14,Munstar,Healthy,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,None,Kelpie,Royal_Canin,3285,Female,Yes,2,Munstar IgG- V2_Rep1_FVASLMML959,True Sample
sa437,Faeces,Total_Bacteria_IgG,IgG,2015,8,12,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie General Presort IgG V1_Rep1_FVASLMML961,True Sample
sa225,Water_presort,Water_presort_IgG,IgG,2015,8,12,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie presort IgG V1_Rep1_FVASLMML963,Control Sample
sa227,Faeces,IgG+,IgG,2015,8,12,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie IgG+ V1_Rep1_FVASLMML965,True Sample
sa373,Faeces,IgG-,IgG,2015,8,12,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie IgG- V1_Rep1_FVASLMML967,True Sample
sa556,Faeces,Total_Bacteria_IgA,IgA,2015,9,10,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,2,NA,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie General Presort IgA V3_Rep1_FVASLMML969,True Sample
sa390,Water_presort,Water_presort_IgA,IgA,2015,9,10,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,2,NA,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie presort IgA V3_Rep1_FVASLMML971,Control Sample
sa352,Faeces,IgA+,IgA,2015,9,10,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,2,NA,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie IgA+ V3_Rep1_FVASLMML973,True Sample
sa242,Faeces,IgA-,IgA,2015,9,10,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,2,NA,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie IgA- V3_Rep1_FVASLMML975,True Sample
sa265,Faeces,Total_Bacteria_IgA,IgA,2016,5,2,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Remission,3,Last,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie General Presort IgA V5_Rep1_FVASLMML977,True Sample
sa314,Water_presort,Water_presort_IgA,IgA,2016,5,2,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Remission,3,Last,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie presort IgA V5_Rep1_FVASLMML979,Control Sample
sa633,Faeces,IgA+,IgA,2016,5,2,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Remission,3,Last,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie IgA+ V5_Rep1_FVASLMML981,True Sample
sa492,Faeces,IgA-,IgA,2016,5,2,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Remission,3,Last,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie IgA- V5_Rep1_FVASLMML983,True Sample
sa308,Faeces,Total_Bacteria_IgG,IgG,2015,9,10,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,2,NA,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie General Presort IgG V3_Rep1_FVASLMML985,True Sample
sa326,Water_presort,Water_presort_IgG,IgG,2015,9,10,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,2,NA,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie presort IgG V3_Rep1_FVASLMML987,Control Sample
sa55,Faeces,IgG+,IgG,2015,9,10,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,2,NA,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie IgG+ V3_Rep1_FVASLMML989,True Sample
sa568,Faeces,IgG-,IgG,2015,9,10,Frankie,ChronicEnteropathy,New_Study,Food_Responsive,Active,2,NA,2,Z_D_Hills_Sensitivity_Hypoallergenic,Unknown,Unknown,24,Mixed,38,None,mild_eosinophilia,Chihuahua,Z_D_Hills_Sensitivity_Hypoallergenic,3240,Male,Yes,2,Frankie IgG- V3_Rep1_FVASLMML991,True Sample
sa256,Water_negative,NA,NA,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Negative_Rep1_FVASLMML993,Control Sample
